Generated by http://statistics.gov.scot,2024-03-03T15:14:36+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Upper Quartile
Sales,Price - Upper Quartile
Measure (cell values): ,Upper Quartile(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S13003014,Inverclyde North ,105000,137000,140000,146375,170000,150000,146500,116250,159000,164000,156500,171000,165250,152750,185125,199000,197500,190000,151000
http://statistics.gov.scot/id/statistical-geography/S13003017,Inverclyde South ,69000,85500,82250,98150,99500,89000,95000,92000,81000,79975,96000,91850,90000,83000,93000,110035,97250,108500,107000
http://statistics.gov.scot/id/statistical-geography/S13003016,Inverclyde South West ,175000,165000,185000,212273.5,199000,184000,206125,193000,200000,206250,218000,192250,230000,185500,201250,189050,210000,221025,250250
http://statistics.gov.scot/id/statistical-geography/S13003015,Inverclyde West,127577.5,139925,156250,165050,163000,146000,166500,163000,156875,153750,170750,201000,158750,187500,192000,187500,210550,186398,205000
http://statistics.gov.scot/id/statistical-geography/S13002950,Inverkeithing and Dalgety Bay,149000,146820.5,168675,173375,195000,180000,205000,210000,201997.5,199997.5,195000,194250,196500,210000,220000,230000,243000,273250,302500
http://statistics.gov.scot/id/statistical-geography/S13002923,Inverleith,247250,250000,300000,325000,360000,330000,325000,326250,340170,320917,330000,370000,384668,403032,440000,448333,485000,495000,507193.5
http://statistics.gov.scot/id/statistical-geography/S13003003,Inverness Central,113937.5,115000,132750,169750,160000,140500,151000,155000,168475,150000,162500,170000,185000,170000,169500,170000,184750,191000,185250
http://statistics.gov.scot/id/statistical-geography/S13003005,Inverness Millburn,120000,124500,149500,167500,179000,162625,165750,175500,169000,175500,165000,175000,200075,185000,201250,196525,222500,203250,218329.5
http://statistics.gov.scot/id/statistical-geography/S13003004,Inverness Ness-side,150000,172000,175000,185000,189000,175000,197750.5,191000,181133.5,192500,202350,197250,230000,236997.5,237497.5,242997.5,274997.5,294475,304997.5
http://statistics.gov.scot/id/statistical-geography/S13003008,Inverness South,167850,185995,207500,211000,235000,229250,211000,225000,211000,211500,220000,228500,225000,245000,240050,251747.5,255000,253000,263000
http://statistics.gov.scot/id/statistical-geography/S13003002,Inverness West,105000,125073.5,144750,160000,155500,154250,165000,154250,155000,161497.5,178000,190500,190000,176000,183250,215000,195000,220000,219000
http://statistics.gov.scot/id/statistical-geography/S13002858,Inverurie and District,152000,173000,190444.5,270000,272745,246500,250000,250000,250000,295000,275500,325750,289997.5,297247.5,284995,278995,300000,313747.5,290264.5
http://statistics.gov.scot/id/statistical-geography/S13003033,Irvine East,100000,147750,159997.5,179972.5,167750,138500,148000,160000,168122.5,160000,169997.5,189997.5,182997.5,176500,199995,195500,201625,223500,215000
http://statistics.gov.scot/id/statistical-geography/S13003041,Irvine South,91375,146500,111100,122025,129000,115000,140000,124497.5,94997.5,108500,113900,122700,129450,141450,153000,177747.5,180000,157497.5,182072.5
http://statistics.gov.scot/id/statistical-geography/S13002897,Irvine Valley,90000,120000,122000,138497.5,125000,126750,137550,156500,123497.5,110000,119000,124997.5,122750,131000,132500,120000,134275,150000,162810.5
http://statistics.gov.scot/id/statistical-geography/S13003032,Irvine West,70000,86000,96599,120600,98500,106500,119000,97000,80000,94500,134000,115000,93762.5,122750,97500,115750,103000,125600,123750
http://statistics.gov.scot/id/statistical-geography/S13002523,Isle of Bute,92275,92000,118000,150000,130000,131500,120500,122500,132500,106650,120000,121500,106250,125550,122000,112500,145000,165000,210000
http://statistics.gov.scot/id/statistical-geography/S13002769,Jedburgh and District,155000,200000,210000,225000,201000,181000,210000,220000,161250,215000,249250,242250,262500,257250,249725,277500,269635,330050,338625
http://statistics.gov.scot/id/statistical-geography/S13003083,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",140000,141247.5,155250,159000,166000,147250,185000,133125,146000,166500,156500,183525,167000,176250,189997.5,174000,202500,209020,232500
http://statistics.gov.scot/id/statistical-geography/S13003082,Johnstone South and Elderslie,90000,111000,148250,170000,185000,162497.5,144000,126000,130500,143247.5,167000,178995,179995,175500,199995,199995,199497.5,217000,223250
http://statistics.gov.scot/id/statistical-geography/S13003025,Keith and Cullen,90000,114000,126037,173500,180250,169997.5,170000,164747.5,156000,166247.5,175375,175250,187500,190000,187250,180500,186250,200550,235000
http://statistics.gov.scot/id/statistical-geography/S13002768,Kelso and District,148500,156216.5,165505,183000,198500,175000,202000,188500,188500,175000,202500,200000,200000,223750,229685.5,231500,248500,231000,285000
http://statistics.gov.scot/id/statistical-geography/S13003038,Kilbirnie and Beith,69750,90000,129500,137750,107000,116250,102500,107000,123497.5,89500,115000,131500,127525,129000,128250,160000,134000,131878.5,160000
http://statistics.gov.scot/id/statistical-geography/S13002895,Kilmarnock East and Hurlford,99497.5,105000,126500,135000,121725,121250,126000,107500,115000,111250,124497.5,145000,144000,143500,139000,131000,156500,171375,197500
http://statistics.gov.scot/id/statistical-geography/S13002893,Kilmarnock North,145000,150000,165000,169972.5,160000,147750,166250,149997.5,152000,149995,156000,158025,158000,176000,175500,185000,180028.5,211550,248803
http://statistics.gov.scot/id/statistical-geography/S13002896,Kilmarnock South,69997.5,77750,88000,96000,105000,82675,91000,81250,75000,75000,80000,81250,78750,84050,81787.5,85500,90000,100500.5,108008.5
http://statistics.gov.scot/id/statistical-geography/S13002894,Kilmarnock West and Crosshouse,87528,114875,133750,160000,169000,166000,155997.5,169495,139997.5,162997.5,139995,143000,179997.5,191997.5,186975,180000,180000,200500,193759.5
http://statistics.gov.scot/id/statistical-geography/S13003125,Kilpatrick,95277.5,135000,118000,128037.5,187500,132000,128750,136500,106750,102500,132750,140250,129500,143750,163644.5,170500,160030,140850,158500
http://statistics.gov.scot/id/statistical-geography/S13003042,Kilsyth,81050,98000,113550,119000,122000,122500,124997.5,124995,163750,162000,192887.5,199995,177500,181000,209500,174500,147450,139500,212500
http://statistics.gov.scot/id/statistical-geography/S13003034,Kilwinning,120000,133000,135000,140000,143000,157000,143750,158997.5,129000,136250,148250,158250,140025,150756,145000,155000,170000,185000,195747.5
http://statistics.gov.scot/id/statistical-geography/S13002847,Kincorth/Nigg/Cove,93000,132000,176997.5,189437.5,189000,175000,187000,200000,225000,221250,220000,244995,244997.5,225000,215000,217500,230000,210000,220500
http://statistics.gov.scot/id/statistical-geography/S13002837,Kingswells/Sheddocksley/Summerhill,122050,140000,181700,218608.5,230000,230175,241000.03,250000,215500,231431,260000,265000,245000,264995,264995,257500,269997.5,259997.5,258245
http://statistics.gov.scot/id/statistical-geography/S13003132,Kinross-shire,199000,205000,224000,295997.5,279995,276500,287500,249475,248725,257500,298500,289250,270000,298500,278500,280350,312500,360000,375000
http://statistics.gov.scot/id/statistical-geography/S13002517,Kintyre and the Islands,104500,145000,145000,167500,184000,187250,174500,172500,170000,175500,200250,200000,204000,185000,240250,245000,219000,247250,268250
http://statistics.gov.scot/id/statistical-geography/S13002955,Kirkcaldy Central,80000,89625,105000,122750.5,118250,119250,113750,135000,120750,123975,149997.5,131750,133375,161592.5,130000,144000,144000,170500,186000
http://statistics.gov.scot/id/statistical-geography/S13002956,Kirkcaldy East,82972.5,103000,115000,123100,120500,114975,107125,112000,130000,115000,120000,110000,119502,117750,122000,138000,130000,175000,200000
http://statistics.gov.scot/id/statistical-geography/S13002954,Kirkcaldy North,133125,129997.5,163000,187250,166000,157500,133000,144500,140997.5,156550,160000,175000,180000,203250,198747.5,206000,201000,201250,215974.5
http://statistics.gov.scot/id/statistical-geography/S13002907,Kirkintilloch East and North and Twechar,110000,120575,140000,140050,130000,140000,131000,139750,136750,161500,159500,145000,133000,140750,166000,180000,225000,304747.5,210000
http://statistics.gov.scot/id/statistical-geography/S13002732,Kirkwall East,112777.5,116633.5,134250,169000,167250,164750,155000,183575,162000,182500,173750,165000,181500,188500,194287.5,223500,207605,251626.5,271000
http://statistics.gov.scot/id/statistical-geography/S13002733,Kirkwall West and Orphir,79405,99500,120500,130000,138000,136505.5,124250,124950,162500,152500,143750,179000,167500,165750,211106.5,178500,195000,209000,207025
http://statistics.gov.scot/id/statistical-geography/S13002867,Kirriemuir and Dean,124275.5,150500,168515,180547.5,169750,205000,215000,203500,188000,184000,204250,235750,209000,220000,203750,228750,243500,250000,241500
http://statistics.gov.scot/id/statistical-geography/S13003092,Kyle,150000,159500,177125,179997.5,182725,204975,143500,171995,179000,237247.5,214500,197500,210000,195000,201283,231500,246000,274995,253847.5
http://statistics.gov.scot/id/statistical-geography/S13002973,Langside,124799.5,128750,140000,150000,145000,140377.5,140000,140072.5,140495,134995,134000,145100,159750,163000,172000,191525,205500,218997.5,225000
http://statistics.gov.scot/id/statistical-geography/S13003114,Larkhall,94750,113500,122000,125000,140000,130000,125000,151250,126250,115750,128750,133500,136750,160750,175000,163495,180250,195560,215995
http://statistics.gov.scot/id/statistical-geography/S13002765,Leaderdale and Melrose,220000,193975,207475,231250,263250,238747.5,222247.5,226250,226750,230497,242500,221250,244500,263079,252500,251500,262550,301812.5,343750
http://statistics.gov.scot/id/statistical-geography/S13002931,Leith ,175000,191929.5,209250,210000,220000,190845.5,195000,197497.5,185000,180062,208500,215588,220550.5,240000,248999.5,271636,269375,305500,312000
http://statistics.gov.scot/id/statistical-geography/S13002930,Leith Walk,165000,172240,179997.5,199897.5,197737.5,178325,183000,181000,185000,185000,197336.5,201750,212233,257355.5,250050,258126,270670.5,290000,296500
http://statistics.gov.scot/id/statistical-geography/S13002906,Lenzie and Kirkintilloch South,151267.5,172501.5,175900,195000,192500,220000,215625,281500,310500,310500,310388.5,305000,290000,295525,317500,327500,294500,370235.5,345750
http://statistics.gov.scot/id/statistical-geography/S13002777,Lerwick North and Bressay,82761,93750,97100,120000,133250,120000,148268.5,145045,139500,160000,165198.5,172000,185000,180750,176000,171000,177050,194500,201750
http://statistics.gov.scot/id/statistical-geography/S13002778,Lerwick South,99700,109000,143025.5,174700,158893,169500,173500,180000,175500,185667,247975,220000,232750,237500,258500,268000,217525,272500,292500
http://statistics.gov.scot/id/statistical-geography/S13003123,Leven,86750,95000,101625,126950,116250,110000,118000,117000,175000,171995,175000,169997.5,150000,139500,195750,166625,202526,155130,171350
http://statistics.gov.scot/id/statistical-geography/S13002965,"Leven, Kennoway and Largo",119500,144000,159000,170000,168975,169725,173500,162250,153250,174997.5,165500,181500,173500,189950,197250,206750,215000,236364,251500
http://statistics.gov.scot/id/statistical-geography/S13002934,Liberton/Gilmerton,144250,155077.5,179995,187250,189997.5,170000,181000,190000,184750,183000,195000,213250,221500,249995,283495,301995,329997.5,351670.5,350872.5
http://statistics.gov.scot/id/statistical-geography/S13002820,Linlithgow,176166.5,200000,207475,221500,210000,205000,257500,272175,250000,247000,250000,269000,282725,300000,284513,293500,332103,400500,380255
http://statistics.gov.scot/id/statistical-geography/S13002967,Linn,129500,143797,140000,154997.5,148495,152000,141250,143750,140000,137561.5,154000,155000,150500,175500,160000,191318.5,194500,207132.5,212250
http://statistics.gov.scot/id/statistical-geography/S13002822,Livingston North,154000,149000,153000,174000,175000,163166.5,162250,165000,150000,167000,167625,179000,200750,185000,186877.5,204375,227475,235005,268497.5
http://statistics.gov.scot/id/statistical-geography/S13002823,Livingston South,145000,150500,167000,173685.5,177675,175000,194000,196250,175000,193500,226000,219000,211250,216000,212439.5,254495,275592,309995,343997.5
http://statistics.gov.scot/id/statistical-geography/S13002607,Loch a Tuath,67794.375,85500,111000,115000,122000,129000,103750,124750,126000,120000,154500,149000,148750,134750,157500,165750,161000,172500,176000
http://statistics.gov.scot/id/statistical-geography/S13002887,Lochar,146500,160000,173497.5,190000,183163.5,193747.5,184500,200000,190975,194600,194995,190500,197875,192450,200000,210000,213475,228500,268746
http://statistics.gov.scot/id/statistical-geography/S13002546,Lochee,71750,84285.5,119975,137000,124000,127000,120000,150000,139000,119448.5,132750,155000,181000,190000,195000,200000,227000,222325,240500
http://statistics.gov.scot/id/statistical-geography/S13003130,"Lochgelly, Cardenden and Benarty",60000,80000,83250,115000,162000,126500,127000,135000,119500,106600,108250,116750,109450,117000,145000,137645.5,159750.5,180000,170000
http://statistics.gov.scot/id/statistical-geography/S13003122,Lomond,127250,128497.5,143500,152750,149997.5,127500,150000,155000,145000,129500,157750,163250,169500,178400,168250,173500,172500,232500,211250
http://statistics.gov.scot/id/statistical-geography/S13002524,Lomond North,179425,205000,213500,253000,249975,220000,275250,242500,187500,262500,206250,230125,243500,234500,266500,262500,268500,340000,343362.5
http://statistics.gov.scot/id/statistical-geography/S13002943,Lower Braes,105000,126206.25,137500,164000,181500,155000,155747.5,174250,165000,184000,190497.5,196495,191972.5,198995,200000,212500,215100,208750,240000
http://statistics.gov.scot/id/statistical-geography/S13002843,Lower Deeside,235000,250000,305000,406500,430000,381250,432500,425000,452500,435000,529264,562500,502500,480500,490000,465287.5,470000,497000,471627.5
http://statistics.gov.scot/id/statistical-geography/S13002549,Maryfield,84000,90000,105775,148250,169950,150000,149975,137950,125000,140000,150140,137750,151000,147375,149750,149500,165000,166500,166833
http://statistics.gov.scot/id/statistical-geography/S13002981,Maryhill ,140000,140000,142750,170000,164175,159000,156725,190000,186250,164995,145000,164200,159500,178075,189000,195000,195000,210650,219497.5
http://statistics.gov.scot/id/statistical-geography/S13003093,"Maybole, North Carrick and Coylton",136550,155000,168875,180250,175000,159975,181000,170000,160000,180646,153000,166500,161250,171000,177500,170000,180497.5,210675,232500
http://statistics.gov.scot/id/statistical-geography/S13002866,Mearns,143750,170000,197000,241250,250000,236125,249850,249950,248250,250000,286750,285000,259000,260000,265000,268000,270000,279750,315250
http://statistics.gov.scot/id/statistical-geography/S13002518,Mid Argyll ,135000,140000,173750,210000,183000,177500,207500,156375,181000,188750,206250,202500,196250,190000,210000,205000,217000,234000,254500
http://statistics.gov.scot/id/statistical-geography/S13002766,Mid Berwickshire,165750,170000,192000,215000,222750,207500,223750,220000,222500,200000,234000,225000,217500,230000,245250,230000,252500,295000,328000
http://statistics.gov.scot/id/statistical-geography/S13002855,Mid Formartine,160000,185000,210500,250000,290000,245975,284999.5,265000,275000,287250,319750,304995,305500,284089,298750,273500,295000,291750,307500
http://statistics.gov.scot/id/statistical-geography/S13002881,Mid Galloway and Wigtown West,120250,136250,146125,170000,175000,165250,161250,157000,136881,145000,140000,128500,137625,155000,170000,165000,155000,206000,218500
http://statistics.gov.scot/id/statistical-geography/S13002886,Mid and Upper Nithsdale,167500,184500,166552.5,179275,175000,195000,188750,189000.5,161250,190000,171500,173500,182500,160045,183000,153000,210000,220125,210750
http://statistics.gov.scot/id/statistical-geography/S13003022,Midlothian East,206250,195000,210250,230000,225000,245750,247405,225500,290000,272000,254997.5,300136.5,299997.5,327997.5,356250,317500,325000,355247.5,354997.5
http://statistics.gov.scot/id/statistical-geography/S13003023,Midlothian South,152125,180125.5,168500,196932.5,182000,188250,178750,197000,210000,200251.5,225500,210000,206894.5,205000,263500,272997.5,270137.5,285000,320000
http://statistics.gov.scot/id/statistical-geography/S13003021,Midlothian West,165000,174975,242500,249500,226761,201250,208750,178525,195000,246000,226000,220000,277500,312915.5,345000,348000,335497.5,367997.5,382997.5
http://statistics.gov.scot/id/statistical-geography/S13002841,Midstocket/Rosemount,97125,125016.5,165000,191000,176500,188000,198075,203750,237500,256750,279575,258750,270000,245052.5,248497.5,253000,226108.5,220250,194000
http://statistics.gov.scot/id/statistical-geography/S13002901,Milngavie,235000,240000,240000,250000,250000,219500,293000,287500,248997.5,245000,280038.5,315099.5,310000,337550,336088,335375,351750,380000,400750
http://statistics.gov.scot/id/statistical-geography/S13002870,Monifieth and Sidlaw,184500,199997.5,215000,243500,244000,212500,224250,220000,195000,212500,226000,241250,262750,274997.5,279995,279995,289500,300000,323750
http://statistics.gov.scot/id/statistical-geography/S13002874,Montrose and District,75050,104297.5,120000,158000,176000,155000,165000,165000,182500,179375,190000,180000,167500,177750,180000,190000,198950,215000,219250
http://statistics.gov.scot/id/statistical-geography/S13002928,Morningside,265149,274000,320000,353000,346589,329210,365875,361250,334975,340000,377388.5,379500,402028,434945,476158,470000,525000,489500,550000
http://statistics.gov.scot/id/statistical-geography/S13003057,Mossend and Holytown,74000,72000,91250,98000,94000,91000,90000,116997.5,119997.5,147997.5,151745,164997.5,197997.5,198000,229497.5,221997.5,183647.5,212547.5,197000
http://statistics.gov.scot/id/statistical-geography/S13003059,Motherwell North,96850,129972.5,130000,140897.5,144144,134500,133000,133725,139155,136500,148000,155000,149500,139125,151250,144007.5,158000,162715.5,155000
http://statistics.gov.scot/id/statistical-geography/S13003060,Motherwell South East and Ravenscraig,92500,110000,160000,173000,196500,175000,164497.5,190995,195000,176715,193200,180000,180130,189997.5,201550,195000,199995,222750,221500
http://statistics.gov.scot/id/statistical-geography/S13003058,Motherwell West,92500,113250,130000,145497.5,151995,148997.5,125000,128850,120250,147875,124500,141750,143000,169000,200000,199995,180000,198250,176000
http://statistics.gov.scot/id/statistical-geography/S13003061,Murdostoun,78500,99500,110000,124997.5,112995,110000,114250,113750,107500,114000,117997.5,115495,131250,165000,151750,137750,139000,143750,169950
http://statistics.gov.scot/id/statistical-geography/S13002908,Musselburgh,140062.5,142500,157500,185650,169475,159000,176250,157500,180000,167000,179247.5,186290.5,195250,199747.5,208000,247500,260061.5,288500,290250
http://statistics.gov.scot/id/statistical-geography/S13002602,Na Hearadh agus Ceann a Deas nan Loch,70839,90000,86250,92500,157500,69800,111250,167250,125000,129250,89250,127500,152500,140000,132000,146312.5,162500,185000,216000
http://statistics.gov.scot/id/statistical-geography/S13003007,Nairn and Cawdor,154112.5,170000,195000,210500,205000,198250,228250,215000,220000,215500,222500,225000,231850,239800,255000,255000,250000,278475,310014.14
http://statistics.gov.scot/id/statistical-geography/S13002968,Newlands/Auldburn,170000,160000,203000,200500,205000,178497.5,200000,216250,175250,217997.5,201875,210000,225835,230000,229995,265495,279997.5,243497.5,278747.5
http://statistics.gov.scot/id/statistical-geography/S13002915,Newton Mearns North and Neilston,193500,200000,208806,226000,280000,261500,279000,296497.5,324995,308500,320247.5,321750,364995,349497.5,371287.5,307325,296926.5,323250,353000
http://statistics.gov.scot/id/statistical-geography/S13002918,Newton Mearns South and Eaglesham,275041,295000,320500,352561,349522.5,308500,330100,318424.375,307750,333500,373750,383010.5,377529,423995,420500,423250,450000,453000,524995
http://statistics.gov.scot/id/statistical-geography/S13002888,Nith,125000,138000,130750,152000,145000,135000,135500,130000,133225,129000,132250,129000,140000,147250,149000,142250,146750,168250,186500
http://statistics.gov.scot/id/statistical-geography/S13002911,North Berwick Coastal,321435.5,320100,335000,420000,423250,421137.5,440000,426053.5,447500,435000,479000,483175,450000,484040.5,436495,505000,514950,580000,606000
http://statistics.gov.scot/id/statistical-geography/S13003039,North Coast and Cumbraes,138316,147080,171875,185000,193975,170250,175000,177500,160000,165000,174000,169500,166500,190000,171500,177500,194789,224000,207100
http://statistics.gov.scot/id/statistical-geography/S13002830,North East,90000,134500,145000,178000,168750,164750,142250,141000,125000,151500,157250,135500,150000,157499.5,153000,173000,199997,217750,223000
http://statistics.gov.scot/id/statistical-geography/S13003133,North East,67000,82000,126000,133000,149747.5,130000,140000,127695,132997.5,134000,138997.5,138000,144995,150995,149995,159392.5,169995,165000,212997.5
http://statistics.gov.scot/id/statistical-geography/S13002737,North Isles,78392,88750,107500,116000,125000,95000,108675,135500,136250,128500,123500,100000,125000,127500,150000,132500,150000,160000,188750
http://statistics.gov.scot/id/statistical-geography/S13002772,North Isles,44250,67000,58000,67500,71800,80000,88500,108750,90000,66750,76500,97500,120000,147500,83500,84500,116500,160000,152500
http://statistics.gov.scot/id/statistical-geography/S13002864,North Kincardine,140000,160899,194100,240000,249995,250000,267495,290497.5,300000,299995,335000,350000,322500,288500,280000,286500,290000,304950,325500
http://statistics.gov.scot/id/statistical-geography/S13002885,North West Dumfries,119975,126950,147329.5,148995,174997.5,130000,155000,147247.5,146250,135000,147500,149375,153997.5,148000,157177.5,150010,172500,174275,166006.5
http://statistics.gov.scot/id/statistical-geography/S13002990,"North, West and Central Sutherland",119500,150000,176250,174000,181500,181000,166000,168500,154000,175750,177500,193500,176500,175000,187250,204000,225000,237500,281500
http://statistics.gov.scot/id/statistical-geography/S13002838,Northfield/Mastrick North,65500,70500,93416.5,125000,135000,120000,125000,130000,125000,136500,155000,165062.5,151094,150000,145000,142750,140000,146250,145000
http://statistics.gov.scot/id/statistical-geography/S13002520,Oban North and Lorn,133000,190000,205000,240500,245000,250000,230000,245000,255000,224400,223500,240000,248500,225000,253750,300000,285750,319250,400000
http://statistics.gov.scot/id/statistical-geography/S13002519,Oban South and the Isles,110000,160125,163000,212500,183250,181000,209250,186250,181000,177500,183250,191250,179000,211500,210000,241000,230000,276000,281000
http://statistics.gov.scot/id/statistical-geography/S13003079,Paisley East and Central,89028.5,117000,113500,130850,126000,111247.5,130000,127236.5,146500,150000,145000,147750,141000,132995,145600,151875,187577.5,210375,195000
http://statistics.gov.scot/id/statistical-geography/S13003077,Paisley Northeast and Ralston,135000,155000,165633,175000,182250,175000,173500,176525,149995,161750,180000,195750,197250,197000,198345.5,195000,217900,210750,217500
http://statistics.gov.scot/id/statistical-geography/S13003078,Paisley Northwest,85000,92000,110000,130000,111072.5,108720,106000,108500,113500,94975,105000,130000,129475,123250,140000,142000,137750,127247.5,126050
http://statistics.gov.scot/id/statistical-geography/S13003080,Paisley Southeast,126000,137000,150000,157500,178500,163750,157000,152500,123750,140000,137500,159250,144000,161625,154000,170000,153000,155192,173775
http://statistics.gov.scot/id/statistical-geography/S13003081,Paisley Southwest,114325,110000,130000,150000,132000,129972.5,157250,136421,120250,128250,153000,146500,145000,144000,140125,160079,174575,170509.5,182750
http://statistics.gov.scot/id/statistical-geography/S13002989,Partick East/Kelvindale,230000,240500,250000,276037.5,285000,250000,275000,280000,280000,275000,285000,295000,310675,335000,339650.5,330000,380250,400000,391750
http://statistics.gov.scot/id/statistical-geography/S13003018,Penicuik,148500,145335,167750,170000,175000,175000,177050,176000,177550,185561.5,185000,185000,186750,175000,198750,216500,222300,260000,267330
http://statistics.gov.scot/id/statistical-geography/S13002920,Pentland Hills,174500,208075,225000,250000,245810,225000,238000,275000,313500,300350,303527.5,284999.5,363750,359500,419995,382575,400000,403500,418500
http://statistics.gov.scot/id/statistical-geography/S13003074,Perth City Centre,83500,110500,134995,139000,125000,131410,128750,146250,134250,130000,147125,170497.5,161000,165250,155250,154500,146500,162375,160000
http://statistics.gov.scot/id/statistical-geography/S13003073,Perth City North,135000,137000,141500,153375,150000,140000,158497.5,147250,146000,152250,154000,165000,166888.5,155600,175500,172375,162500,175750,200000
http://statistics.gov.scot/id/statistical-geography/S13003072,Perth City South,167500,166000,197500,199000,191100,191500,198900,229000,206750,210722,204000,222500,224500,236000,246250,242995,250997.5,256495,283997.5
http://statistics.gov.scot/id/statistical-geography/S13002852,Peterhead North and Rattray,83950,95000,120000,154025,175000,175000,189661.5,200000,180750,187000,207000,215086.34,196250,197250,200000,185000,176500,196250,219521.5
http://statistics.gov.scot/id/statistical-geography/S13002853,Peterhead South and Cruden,95000,96255.5,126110,160000,162500,163250,177000,165590.5,164000,205000,214000,213500,177750,199725,205500,200000,199950,200000,243316.5
http://statistics.gov.scot/id/statistical-geography/S13002972,Pollokshields,169250,174250,180000,175000,182004.5,160000,190000,181500,190000,186525.5,191500,195114,189650,215000,218250.5,211106,245025,271204.5,305000
http://statistics.gov.scot/id/statistical-geography/S13002935,Portobello/Craigmillar,167700,195000,220000,216500,237250,207500,240000,230000,241000,234250,290000,265000,246495,276946,262247.5,265995,305000,300000,341803
http://statistics.gov.scot/id/statistical-geography/S13002909,"Preston, Seton and Gosford",151500,168250,176000,198750,204197.5,187500,197497.5,186497.5,207497.5,214997.5,213538.5,235000,187787,229750,230000,253497.5,269997.5,278500,335497.5
http://statistics.gov.scot/id/statistical-geography/S13003088,Prestwick,146135,150000,174125,206250,195000,173050,180000,177000,169250,177750,180000,180000,185000,191250,210150,193750,220000,231263.5,245500
http://statistics.gov.scot/id/statistical-geography/S13003075,Renfrew North and Braehead,109985,123125,142975,165000,168150,156500,150000,139500,132000,150000,155000,174997.5,193997.5,204475,190000,170995,160000,173500,185000
http://statistics.gov.scot/id/statistical-geography/S13003076,Renfrew South and Gallowhill,88527.5,99750,107250,115000,129997.5,134995,135497.5,115997.5,98250,93497.5,105000,104500,120500,110283.5,110025,130000,126000,123750,150525
http://statistics.gov.scot/id/statistical-geography/S13002949,Rosyth,100000,120000,111750,128879,136250,135000,120000,125625,122526,112500,125000,137247.5,119275,140000,143347,157997.5,152000,170000,166771
http://statistics.gov.scot/id/statistical-geography/S13003106,Rutherglen Central and North,98050,114680,113000,119997.5,129797.5,116720,117750,111250,95250,120000,123225,125000,123112.5,131000,134500,142250,135713.5,157787,168112.5
http://statistics.gov.scot/id/statistical-geography/S13003105,Rutherglen South,154289.5,144500,191250,195000,216125,219000,175250,171000,153497.5,168750,185050.5,246450,221000,215000,195125,234250,242500,269625,249999.5
http://statistics.gov.scot/id/statistical-geography/S13003040,Saltcoats  ,102750,112385,135000,155000,147450,121750,135997.5,148997.5,141000,128475,130997.5,137000,134750,137107.5,139750,148000,167247.5,184997.5,185000
http://statistics.gov.scot/id/statistical-geography/S13002764,Selkirkshire,137025,143300,156000,195000,190000,174450,194500,198500,182500,188750,201500,202750,185000,220000,207500,195000,257500,238000,300000
http://statistics.gov.scot/id/statistical-geography/S13002603,Sgir'Uige agus Ceann a Tuath nan Loch,70000,86250,102250,113500,114500,145000,97500,110782.5,119000,120750,115250,121500,135000,158897.5,137500,151000,182500,182500,200000
http://statistics.gov.scot/id/statistical-geography/S13002604,Sgire an Rubha,85000,130000,106356.5,142250,143000,137500,129000,122500,150000,156000,147000,142500,162000,136000,156500,172500,166500,166000,218750
http://statistics.gov.scot/id/statistical-geography/S13002775,Shetland Central,96600,95500,130000,150075,171550,128500,151250,165128,199500,206000,169475,202500,199000,197500,185000,180000,199375,262550,275050
http://statistics.gov.scot/id/statistical-geography/S13002773,Shetland North,78500,77000,112786,95000,161500,87787.5,137507.5,142500,133750,175000,166750,187500,203750.5,195000,203750,214000,200000,202500,212625
http://statistics.gov.scot/id/statistical-geography/S13002776,Shetland South,90800,95000,96500,143250,157750,134250,148750,165250,154000,162000,160000,176000,208500,206875,187000,216500,242500,253750,277075
http://statistics.gov.scot/id/statistical-geography/S13002774,Shetland West,124000,97803,122500.5,139750,182000,166250,112405,173500,136000,142500,193938,182500,200000,206000,204000,198000,215000,235000,241625
http://statistics.gov.scot/id/statistical-geography/S13002985,Shettleston,90000,100000,108000,120000,123250,124247.5,121000,109000,112500,108000,115000,112500,120000,123250,125500,134000,162250,142750,150000
http://statistics.gov.scot/id/statistical-geography/S13002925,Sighthill/Gorgie,130000,130000,140000,151125,160000,145000,147747.5,156495,133000,149824.5,157250,165000,157375,173250,195000,207500,207750,212125,230000
