Generated by http://statistics.gov.scot,2024-03-03T15:12:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Count
Sales,Number of sales
Measure (cell values): ,Count(Number of sales)

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S02002202,Cumbernauld Central,160,146,148,197,137,47,57,45,128,90,95,85,115,72,70,54,54,68,84
http://statistics.gov.scot/id/statistical-geography/S02001272,Cummings Park,58,44,62,60,51,38,30,22,36,37,40,40,45,31,33,27,21,31,33
http://statistics.gov.scot/id/statistical-geography/S02001484,Cumnock North,86,104,100,124,81,41,45,33,52,58,63,56,51,74,73,92,71,98,70
http://statistics.gov.scot/id/statistical-geography/S02001481,Cumnock Rural,60,65,66,74,67,43,59,47,31,47,54,51,62,62,74,84,74,112,128
http://statistics.gov.scot/id/statistical-geography/S02001483,Cumnock South and Craigens,95,92,85,103,89,47,47,37,33,46,62,58,53,78,57,66,56,97,73
http://statistics.gov.scot/id/statistical-geography/S02001827,Cupar Central,90,99,128,83,62,32,54,34,51,44,56,61,36,43,53,56,60,75,54
http://statistics.gov.scot/id/statistical-geography/S02001828,Cupar East,108,142,142,113,72,66,72,67,65,78,94,79,85,72,87,75,81,98,77
http://statistics.gov.scot/id/statistical-geography/S02001826,Cupar West and Springfield,89,127,155,100,70,51,60,62,46,45,56,71,72,94,72,69,49,54,63
http://statistics.gov.scot/id/statistical-geography/S02001578,Currie East,43,37,40,46,35,17,25,31,35,43,37,41,78,107,75,42,52,47,47
http://statistics.gov.scot/id/statistical-geography/S02001577,Currie West,58,58,52,46,41,36,43,39,35,52,56,63,67,63,125,125,120,88,66
http://statistics.gov.scot/id/statistical-geography/S02001829,Dairsie Ceres and Dunino,49,54,65,64,50,32,33,39,24,36,55,38,42,49,58,51,61,59,41
http://statistics.gov.scot/id/statistical-geography/S02001416,Dalbeattie,116,105,111,100,54,60,64,67,46,53,55,61,66,73,69,80,69,88,66
http://statistics.gov.scot/id/statistical-geography/S02001417,Dalbeattie Rural,60,68,88,62,45,27,28,38,25,53,49,49,53,50,51,52,50,60,54
http://statistics.gov.scot/id/statistical-geography/S02001766,Dalgety Bay Central,192,165,176,146,87,87,82,85,66,87,94,100,84,126,119,114,102,113,88
http://statistics.gov.scot/id/statistical-geography/S02001767,Dalgety Bay East,53,72,59,54,55,27,29,26,30,38,42,34,35,42,29,36,39,39,39
http://statistics.gov.scot/id/statistical-geography/S02001765,Dalgety Bay West and Hillend,125,91,113,86,39,45,41,50,34,42,55,51,47,62,44,55,42,47,29
http://statistics.gov.scot/id/statistical-geography/S02002066,Dalkeith,74,75,70,95,75,38,27,28,29,30,40,51,57,53,58,60,34,45,50
http://statistics.gov.scot/id/statistical-geography/S02001893,Dalmarnock,36,33,46,28,35,22,12,8,11,23,19,235,53,34,33,56,33,107,78
http://statistics.gov.scot/id/statistical-geography/S02001684,"Dalmeny, Kirkliston and Newbridge",101,99,156,142,75,43,45,120,199,141,141,233,312,369,251,153,104,198,236
http://statistics.gov.scot/id/statistical-geography/S02002342,Dalmilling,64,51,48,58,32,22,24,17,28,22,27,29,33,23,23,35,20,29,22
http://statistics.gov.scot/id/statistical-geography/S02002467,Dalmuir,112,97,110,107,63,33,45,43,41,42,69,55,77,71,76,73,51,77,49
http://statistics.gov.scot/id/statistical-geography/S02002472,Dalreoch,105,99,120,123,100,69,48,64,49,46,81,91,76,88,71,104,63,96,72
http://statistics.gov.scot/id/statistical-geography/S02002123,Dalry East and Rural,76,79,79,84,36,35,33,31,24,39,38,56,44,52,45,62,49,57,54
http://statistics.gov.scot/id/statistical-geography/S02002124,Dalry West,65,95,114,88,48,41,40,38,23,30,37,56,37,56,43,34,41,36,47
http://statistics.gov.scot/id/statistical-geography/S02001619,Dalry and Fountainbridge,313,278,288,269,142,113,148,110,143,167,155,187,188,178,172,166,119,213,155
http://statistics.gov.scot/id/statistical-geography/S02001279,Danestone,169,211,254,178,115,89,101,106,109,126,120,91,100,95,59,76,63,96,74
http://statistics.gov.scot/id/statistical-geography/S02001842,Darnley East,130,100,135,121,53,43,50,27,40,40,42,51,55,63,66,59,44,62,64
http://statistics.gov.scot/id/statistical-geography/S02001843,Darnley North,53,46,78,71,41,14,20,25,30,20,30,122,136,124,57,99,97,137,105
http://statistics.gov.scot/id/statistical-geography/S02001844,Darnley West,86,106,248,351,132,71,80,65,58,97,137,118,68,86,84,97,69,104,87
http://statistics.gov.scot/id/statistical-geography/S02001489,Darvel,154,154,124,183,82,68,49,52,46,56,45,75,80,94,78,84,79,93,71
http://statistics.gov.scot/id/statistical-geography/S02001498,Dean and New Farm Loch North,64,77,95,80,55,51,24,33,30,39,34,37,45,54,36,42,23,54,37
http://statistics.gov.scot/id/statistical-geography/S02002493,Deans,67,54,60,60,52,40,32,25,23,25,56,27,31,36,36,22,26,25,20
http://statistics.gov.scot/id/statistical-geography/S02001660,Deans Village,281,235,312,309,166,159,148,145,194,210,269,297,255,244,239,234,186,280,280
http://statistics.gov.scot/id/statistical-geography/S02002483,Dedridge East,167,156,150,156,95,37,46,49,63,53,63,79,76,92,113,82,56,75,78
http://statistics.gov.scot/id/statistical-geography/S02001330,Deer and Mormond,88,100,96,110,79,80,61,76,79,100,109,125,99,101,79,88,69,104,94
http://statistics.gov.scot/id/statistical-geography/S02002315,Denholm and Hermitage,80,64,82,67,54,54,52,62,45,59,53,73,64,93,72,70,66,77,74
http://statistics.gov.scot/id/statistical-geography/S02001284,Denmore,75,88,78,72,56,42,49,55,61,55,99,189,166,140,94,89,88,111,111
http://statistics.gov.scot/id/statistical-geography/S02001930,Dennistoun,250,279,293,234,125,103,81,74,77,77,99,151,170,178,152,149,120,154,159
http://statistics.gov.scot/id/statistical-geography/S02001927,Dennistoun North,209,240,261,346,171,93,75,78,81,85,120,120,133,128,163,155,99,186,157
http://statistics.gov.scot/id/statistical-geography/S02001698,Denny - Nethermains,105,84,104,88,56,26,44,43,49,41,57,62,52,50,52,56,47,68,57
http://statistics.gov.scot/id/statistical-geography/S02002017,Dingwall,150,113,104,131,70,86,64,48,58,72,95,84,74,83,81,90,79,111,87
http://statistics.gov.scot/id/statistical-geography/S02001449,Docks and Wellgate,229,173,172,303,247,112,108,79,92,159,105,111,112,121,131,113,82,129,135
http://statistics.gov.scot/id/statistical-geography/S02001399,Dollar and Muckhart,64,85,102,116,72,58,54,48,59,70,63,81,65,61,77,83,61,84,80
http://statistics.gov.scot/id/statistical-geography/S02001477,Doon Valley North,126,104,145,104,62,48,52,40,51,38,65,76,66,61,59,55,43,70,67
http://statistics.gov.scot/id/statistical-geography/S02001476,Doon Valley South,63,46,48,42,35,28,18,22,20,26,25,28,45,44,34,28,38,43,47
http://statistics.gov.scot/id/statistical-geography/S02001457,Douglas East,49,50,54,52,46,22,18,23,22,27,33,33,36,44,34,34,28,44,31
http://statistics.gov.scot/id/statistical-geography/S02001455,Douglas West,54,87,106,136,76,38,35,40,52,36,53,45,58,66,75,61,55,66,55
http://statistics.gov.scot/id/statistical-geography/S02002368,"Douglas, Coalburn and Rigside",92,65,79,90,108,45,60,64,71,70,65,61,75,73,80,105,62,108,105
http://statistics.gov.scot/id/statistical-geography/S02001957,Dowanhill,193,199,227,203,153,103,114,123,129,143,141,165,169,144,160,134,131,192,137
http://statistics.gov.scot/id/statistical-geography/S02001467,Downfield,118,103,96,101,66,60,48,48,59,71,70,71,79,66,84,79,72,101,102
http://statistics.gov.scot/id/statistical-geography/S02002100,Dreghorn,108,121,95,102,56,41,38,24,26,37,41,45,40,56,49,43,39,48,41
http://statistics.gov.scot/id/statistical-geography/S02001479,Drongan,77,137,65,73,49,16,26,20,38,45,41,43,45,40,49,31,26,43,42
http://statistics.gov.scot/id/statistical-geography/S02001975,Drumchapel North,15,26,30,23,19,5,13,9,9,7,18,8,10,9,8,12,3,9,13
http://statistics.gov.scot/id/statistical-geography/S02001974,Drumchapel South,40,28,29,35,31,12,20,16,14,15,14,17,22,17,22,24,61,29,25
http://statistics.gov.scot/id/statistical-geography/S02002189,Drumgelloch,86,67,71,100,92,89,97,87,52,87,68,66,57,63,74,93,50,101,69
http://statistics.gov.scot/id/statistical-geography/S02001855,Drumoyne and Shieldhall,224,186,157,173,88,55,51,47,51,64,83,91,92,85,63,65,61,89,88
http://statistics.gov.scot/id/statistical-geography/S02002172,Drumpellier and Langloan,58,82,64,57,31,22,27,25,22,17,33,26,23,36,33,45,23,42,29
http://statistics.gov.scot/id/statistical-geography/S02002462,Drumry,96,89,88,107,68,33,35,24,37,35,41,75,63,57,45,57,76,105,62
http://statistics.gov.scot/id/statistical-geography/S02001976,Drumry East,27,15,18,17,15,5,12,9,9,12,18,11,10,13,9,9,9,8,8
http://statistics.gov.scot/id/statistical-geography/S02001977,Drumry West,58,90,52,54,32,31,30,18,26,31,28,28,39,20,29,36,17,21,19
http://statistics.gov.scot/id/statistical-geography/S02001665,Drylaw,131,106,121,140,96,32,65,48,54,66,95,55,68,82,74,63,48,64,69
http://statistics.gov.scot/id/statistical-geography/S02001633,Duddingston and Portobello South,75,57,88,80,41,29,36,48,58,60,87,87,63,65,54,63,44,68,55
http://statistics.gov.scot/id/statistical-geography/S02002471,Dumbarton,285,271,215,289,202,82,108,146,207,230,166,201,162,151,208,225,184,202,159
http://statistics.gov.scot/id/statistical-geography/S02002470,Dumbarton east,93,104,101,137,75,45,51,44,32,56,48,74,49,68,69,60,45,58,57
http://statistics.gov.scot/id/statistical-geography/S02001430,Dumfries Central,97,95,94,134,90,67,58,60,56,65,62,51,61,55,68,88,65,99,75
http://statistics.gov.scot/id/statistical-geography/S02001555,Dunbar East,166,182,157,161,106,94,66,67,66,79,79,80,86,118,77,79,55,56,74
http://statistics.gov.scot/id/statistical-geography/S02001554,Dunbar West,73,111,113,90,63,40,57,79,78,82,102,127,177,163,183,143,150,136,67
http://statistics.gov.scot/id/statistical-geography/S02002455,Dunblane East,178,175,149,128,79,58,70,51,77,115,115,115,107,99,77,90,82,143,88
http://statistics.gov.scot/id/statistical-geography/S02002456,Dunblane West,99,118,105,109,61,54,69,71,80,73,70,75,106,105,75,76,64,85,89
http://statistics.gov.scot/id/statistical-geography/S02002350,"Dundonald, Loans and Symington",179,115,135,131,83,68,46,60,62,62,100,137,162,150,145,199,156,194,149
http://statistics.gov.scot/id/statistical-geography/S02002171,Dundyvan,175,219,223,208,117,57,55,52,65,64,74,86,76,70,86,95,74,95,91
http://statistics.gov.scot/id/statistical-geography/S02001296,"Dunecht, Durris and Drumoak",77,89,138,72,67,55,61,59,56,76,101,96,55,67,63,78,61,92,68
http://statistics.gov.scot/id/statistical-geography/S02001753,Dunfermline Abbeyview North,56,62,64,72,56,34,50,48,55,78,65,42,52,50,54,54,57,45,56
http://statistics.gov.scot/id/statistical-geography/S02001754,Dunfermline Abbeyview South,68,84,74,80,51,37,37,32,33,31,46,70,47,42,57,44,29,54,53
http://statistics.gov.scot/id/statistical-geography/S02001745,Dunfermline Baldridgeburn,122,154,117,152,79,40,62,75,67,68,84,83,79,103,102,91,68,116,116
http://statistics.gov.scot/id/statistical-geography/S02001750,Dunfermline Bellyeoman and Townhill,179,173,209,172,91,67,77,63,86,110,86,76,87,108,89,93,70,103,80
http://statistics.gov.scot/id/statistical-geography/S02001748,Dunfermline Brucefield,99,114,96,112,39,45,38,41,45,51,53,53,54,48,73,65,49,56,48
http://statistics.gov.scot/id/statistical-geography/S02001747,Dunfermline Central,172,226,204,206,101,56,71,63,63,78,68,104,79,96,100,114,86,180,127
http://statistics.gov.scot/id/statistical-geography/S02001751,Dunfermline Duloch North and Lynebank,75,54,92,168,161,102,131,105,113,140,184,173,193,243,242,228,141,187,133
http://statistics.gov.scot/id/statistical-geography/S02001755,Dunfermline Duloch South,191,197,251,354,162,69,56,61,73,71,67,104,69,81,82,77,62,62,44
http://statistics.gov.scot/id/statistical-geography/S02001749,Dunfermline Garvock Hill,82,77,83,74,45,29,38,49,45,46,56,47,50,71,48,57,44,61,55
http://statistics.gov.scot/id/statistical-geography/S02001746,Dunfermline Headwell,152,163,147,191,85,68,72,78,58,139,106,83,117,104,94,120,87,122,108
http://statistics.gov.scot/id/statistical-geography/S02001756,Dunfermline Masterton,136,124,99,81,117,86,93,98,111,122,143,110,113,128,141,172,147,175,157
http://statistics.gov.scot/id/statistical-geography/S02001744,Dunfermline Milesmark and Wellwood,106,152,109,98,36,29,50,47,34,67,60,93,75,67,59,77,71,77,72
http://statistics.gov.scot/id/statistical-geography/S02001757,Dunfermline Pitcorthie East,108,143,125,109,62,56,47,38,59,53,43,69,62,68,75,67,55,47,53
http://statistics.gov.scot/id/statistical-geography/S02001758,Dunfermline Pitcorthie West,71,80,73,80,44,42,33,36,50,38,41,49,49,41,49,53,32,47,36
http://statistics.gov.scot/id/statistical-geography/S02001752,Dunfermline Touch and Woodmill,54,78,111,75,41,24,32,25,38,32,37,36,39,49,41,54,41,41,33
http://statistics.gov.scot/id/statistical-geography/S02001696,Dunipace,128,95,85,82,52,25,32,28,28,28,61,65,47,52,39,51,41,83,66
http://statistics.gov.scot/id/statistical-geography/S02001386,Dunoon,133,119,154,117,112,67,90,79,84,77,71,71,67,92,92,99,63,142,98
http://statistics.gov.scot/id/statistical-geography/S02002304,Duns,45,47,89,53,26,33,23,24,28,36,34,42,56,46,40,39,38,38,44
http://statistics.gov.scot/id/statistical-geography/S02001558,"Dunterlie, East Arthurlie and Dovecothall",125,114,115,138,75,73,76,64,51,68,58,101,75,97,79,83,76,134,96
http://statistics.gov.scot/id/statistical-geography/S02002466,Duntocher,94,101,86,95,64,54,77,41,22,51,49,49,74,85,70,71,44,76,51
http://statistics.gov.scot/id/statistical-geography/S02001305,Durno-Chapel of Garioch,133,157,101,134,152,138,144,126,161,151,158,208,147,182,194,263,150,234,178
http://statistics.gov.scot/id/statistical-geography/S02001278,Dyce,102,95,126,127,94,79,84,116,79,85,82,98,66,63,77,70,57,72,81
http://statistics.gov.scot/id/statistical-geography/S02001796,Dysart,93,99,130,113,73,54,44,47,57,60,49,55,63,50,59,70,53,59,73
http://statistics.gov.scot/id/statistical-geography/S02001565,Eaglesham and Waterfoot,109,95,119,92,58,62,75,49,81,87,97,117,97,120,105,71,50,97,89
http://statistics.gov.scot/id/statistical-geography/S02002296,Earlston Stow and Clovernfords Area,93,106,99,122,94,58,43,41,74,81,100,118,115,124,105,124,98,148,118
http://statistics.gov.scot/id/statistical-geography/S02001492,Earlston and Hurlford Rural,117,118,113,159,85,37,48,59,52,53,66,54,69,87,71,76,46,84,69
http://statistics.gov.scot/id/statistical-geography/S02002389,Earnock,94,104,120,123,52,42,85,73,70,95,81,65,58,94,87,82,78,76,70
http://statistics.gov.scot/id/statistical-geography/S02001285,East Cairngorms,71,65,58,65,76,54,46,54,47,63,88,73,57,58,54,46,34,75,66
http://statistics.gov.scot/id/statistical-geography/S02002485,East Calder,118,106,125,100,65,46,48,46,58,51,107,205,165,172,161,248,234,339,192
http://statistics.gov.scot/id/statistical-geography/S02001507,East Clober and Mains Estate,73,74,76,76,41,30,39,34,25,44,48,44,46,48,39,60,50,39,56
http://statistics.gov.scot/id/statistical-geography/S02001676,East Craigs North,109,113,119,113,52,41,47,63,58,59,74,90,84,83,73,82,59,107,78
http://statistics.gov.scot/id/statistical-geography/S02001677,East Craigs South,88,133,120,142,110,78,106,100,113,106,88,105,82,125,82,81,72,97,112
http://statistics.gov.scot/id/statistical-geography/S02002217,East Kirkwall,56,47,46,44,58,31,34,37,34,43,44,43,36,52,46,50,37,35,30
http://statistics.gov.scot/id/statistical-geography/S02001553,East Linton and Rural,108,116,94,104,74,63,82,55,58,70,106,95,78,104,137,150,166,145,120
http://statistics.gov.scot/id/statistical-geography/S02002215,East Mainland,63,51,53,58,40,47,57,60,40,55,70,68,82,102,101,81,69,90,47
http://statistics.gov.scot/id/statistical-geography/S02002422,East Mains,94,100,105,92,67,40,52,60,59,45,61,58,62,58,119,76,69,77,79
http://statistics.gov.scot/id/statistical-geography/S02002326,East and West Mainland,26,20,43,23,29,32,21,31,19,23,39,31,35,27,40,36,20,23,23
http://statistics.gov.scot/id/statistical-geography/S02001645,Easter Road and Hawkhill Avenue,254,197,307,195,159,83,85,62,45,84,106,123,184,114,150,118,94,152,132
http://statistics.gov.scot/id/statistical-geography/S02001904,Easterhouse East,83,91,91,123,117,38,41,28,46,42,67,73,48,46,47,66,75,54,93
http://statistics.gov.scot/id/statistical-geography/S02002068,Easthouses,31,52,85,80,54,30,31,22,29,33,33,34,30,32,29,30,18,32,30
http://statistics.gov.scot/id/statistical-geography/S02001443,Eastriggs,65,48,66,61,46,36,39,29,37,31,39,56,64,40,51,56,36,66,51
http://statistics.gov.scot/id/statistical-geography/S02002381,Eddlewood,81,96,98,84,44,16,29,33,22,37,43,40,47,50,38,45,52,40,36
http://statistics.gov.scot/id/statistical-geography/S02002262,Elderslie and Phoenix,102,91,144,169,126,61,46,51,51,94,92,116,174,110,94,105,81,147,133
http://statistics.gov.scot/id/statistical-geography/S02002088,Elgin Bishopmill East and Ladyhill,102,113,102,95,60,51,41,45,46,70,65,56,72,61,62,67,32,78,67
http://statistics.gov.scot/id/statistical-geography/S02002089,Elgin Bishopmill West and Newfield,82,49,49,45,39,32,27,15,36,30,38,33,34,32,31,33,31,35,41
http://statistics.gov.scot/id/statistical-geography/S02002084,Elgin Cathedral to Ashgrove and Pinefield,85,94,99,88,76,43,54,49,47,47,62,61,63,66,57,40,38,73,68
http://statistics.gov.scot/id/statistical-geography/S02002087,Elgin Central West,85,77,76,73,59,53,52,69,53,43,56,70,56,65,52,58,54,68,74
http://statistics.gov.scot/id/statistical-geography/S02001830,Elie Colinsburgh and Largoward,80,63,66,76,58,32,39,56,38,52,50,51,69,49,43,47,54,61,42
http://statistics.gov.scot/id/statistical-geography/S02001313,Ellon East,309,258,205,155,141,155,117,105,113,137,203,204,147,140,90,121,96,144,109
http://statistics.gov.scot/id/statistical-geography/S02001314,Ellon West,95,114,106,75,93,62,55,62,61,67,97,83,50,71,67,51,50,93,63
http://statistics.gov.scot/id/statistical-geography/S02002243,Errol and Inchture,86,91,107,150,135,89,89,66,81,93,128,88,73,99,88,77,69,94,65
http://statistics.gov.scot/id/statistical-geography/S02002284,Erskine Central,112,105,117,132,61,40,35,43,47,61,61,74,78,69,79,82,73,88,81
http://statistics.gov.scot/id/statistical-geography/S02002283,Erskine East and Inchinnan,116,147,121,128,67,64,60,49,41,79,94,84,81,83,91,89,90,132,113
http://statistics.gov.scot/id/statistical-geography/S02002285,Erskine West,128,133,131,150,69,48,44,45,49,72,75,78,95,85,93,96,97,96,96
http://statistics.gov.scot/id/statistical-geography/S02002063,Eskbank,85,70,71,96,99,72,69,48,82,109,118,135,140,128,70,85,83,109,85
http://statistics.gov.scot/id/statistical-geography/S02002320,Ettrick Yarrow and Liliesleaf Area,44,45,45,46,41,34,30,30,24,30,31,32,29,46,47,42,35,49,49
http://statistics.gov.scot/id/statistical-geography/S02002306,Eyemouth,66,56,96,101,69,33,25,41,37,29,37,40,50,51,45,45,31,68,34
http://statistics.gov.scot/id/statistical-geography/S02002386,Fairhill,49,45,35,37,35,13,15,27,19,17,26,19,31,16,21,28,24,28,15
http://statistics.gov.scot/id/statistical-geography/S02002125,Fairlie and Rural,64,48,53,70,38,24,35,32,48,60,109,69,56,71,89,95,129,141,117
http://statistics.gov.scot/id/statistical-geography/S02001599,Fairmilehead,150,107,114,107,72,39,58,45,57,76,139,162,110,94,70,63,53,91,75
http://statistics.gov.scot/id/statistical-geography/S02001468,Fairmuir,106,93,96,83,73,30,49,45,50,63,63,59,65,79,96,86,66,77,62
http://statistics.gov.scot/id/statistical-geography/S02001711,Falkirk - Bainsford and Langlees,93,151,86,89,67,35,26,37,37,44,40,42,50,43,44,45,28,29,40
http://statistics.gov.scot/id/statistical-geography/S02001716,Falkirk - Bantaskin,123,102,139,132,65,43,57,63,54,59,59,76,74,89,89,82,67,95,73
http://statistics.gov.scot/id/statistical-geography/S02001717,Falkirk - Camelon East,93,95,92,105,62,30,30,39,45,37,51,44,55,60,39,63,26,63,57
http://statistics.gov.scot/id/statistical-geography/S02001718,Falkirk - Camelon West,52,68,53,62,31,27,17,21,16,34,26,28,37,32,32,29,22,25,25
http://statistics.gov.scot/id/statistical-geography/S02001713,Falkirk - Grahamston,160,162,163,172,126,50,52,58,84,72,74,86,75,85,81,87,70,86,99
http://statistics.gov.scot/id/statistical-geography/S02001720,Falkirk - Lochgreen and Lionthorn,76,137,144,98,73,38,36,58,67,58,73,65,67,44,60,57,38,43,62
http://statistics.gov.scot/id/statistical-geography/S02001712,Falkirk - Merchiston and New Carron Village,177,207,195,213,118,76,74,65,55,74,105,116,96,105,82,93,52,100,95
http://statistics.gov.scot/id/statistical-geography/S02001714,Falkirk - Middlefield,141,116,114,130,139,83,70,49,70,52,68,65,87,66,60,75,82,148,104
http://statistics.gov.scot/id/statistical-geography/S02001719,Falkirk - Tamfourhill,65,74,74,83,48,40,27,33,39,27,36,42,38,45,39,35,30,43,41
http://statistics.gov.scot/id/statistical-geography/S02001715,Falkirk - Town Centre and Callendar Park,170,171,206,139,79,49,64,55,70,71,93,85,75,81,103,87,74,105,107
http://statistics.gov.scot/id/statistical-geography/S02001823,Falkland and Freuchie,55,48,44,99,38,39,46,40,31,36,50,49,52,46,47,39,40,56,46
http://statistics.gov.scot/id/statistical-geography/S02002442,Fallin,52,50,66,101,61,26,36,23,18,31,40,33,28,43,29,34,21,36,23
http://statistics.gov.scot/id/statistical-geography/S02002166,Fallside,161,169,125,112,77,34,58,42,46,56,64,74,67,77,110,103,74,69,63
http://statistics.gov.scot/id/statistical-geography/S02001697,"Fankerton, Stoneywood and Denny Town",164,248,157,127,99,37,48,40,55,72,65,80,108,137,171,160,141,138,103
http://statistics.gov.scot/id/statistical-geography/S02002408,Farme Cross and Gallowflat North,91,88,102,115,119,105,80,54,54,52,64,67,86,64,169,156,89,90,126
http://statistics.gov.scot/id/statistical-geography/S02002478,Fauldhouse,103,99,122,93,78,38,43,37,45,34,46,48,68,87,61,61,58,67,53
http://statistics.gov.scot/id/statistical-geography/S02002415,Fernhill and Cathkin,76,57,94,150,111,99,57,57,46,59,67,61,73,70,56,57,49,73,58
http://statistics.gov.scot/id/statistical-geography/S02001604,Fernieside and Moredun South,149,119,97,106,78,53,47,42,48,51,84,55,78,73,50,72,38,69,58
http://statistics.gov.scot/id/statistical-geography/S02001251,Ferryhill North,259,269,348,318,325,264,166,186,172,210,207,163,122,135,100,124,100,139,172
http://statistics.gov.scot/id/statistical-geography/S02001252,Ferryhill South,240,264,225,221,149,115,144,126,111,177,116,106,75,89,80,93,73,123,113
http://statistics.gov.scot/id/statistical-geography/S02001290,"Fetteresso, Netherley and Catter",42,54,56,54,46,35,41,55,102,174,85,134,108,99,93,118,106,166,199
http://statistics.gov.scot/id/statistical-geography/S02002093,"Findhorn, Kinloss and Pluscarden Valley",37,44,41,40,40,37,160,56,90,76,78,63,74,74,59,53,51,73,47
http://statistics.gov.scot/id/statistical-geography/S02001936,Finnieston and Kelvinhaugh,287,348,304,273,189,153,131,145,135,168,221,183,201,184,162,140,108,293,154
http://statistics.gov.scot/id/statistical-geography/S02001463,Fintry,106,130,205,230,122,83,70,65,68,71,70,74,85,77,74,89,89,114,88
http://statistics.gov.scot/id/statistical-geography/S02001939,Firhill,233,200,184,185,121,106,93,94,86,129,97,119,128,113,120,120,82,138,119
http://statistics.gov.scot/id/statistical-geography/S02001397,"Fishcross, Devon Village and Coalsnaughton",62,42,56,50,41,40,21,39,20,37,18,39,37,39,48,36,37,49,49
http://statistics.gov.scot/id/statistical-geography/S02002081,"Fochabers, Aultmore, Clochan and Ordiquish",35,43,48,47,38,32,38,28,28,34,47,41,35,43,48,51,37,55,52
http://statistics.gov.scot/id/statistical-geography/S02001365,Forfar Central,127,99,132,135,107,60,68,45,52,54,59,73,92,55,55,67,69,94,87
http://statistics.gov.scot/id/statistical-geography/S02001364,Forfar East,121,105,140,107,78,48,53,43,67,100,117,115,99,91,78,61,76,104,87
http://statistics.gov.scot/id/statistical-geography/S02001366,Forfar West,85,100,73,103,52,41,40,33,35,59,54,72,57,69,61,50,64,116,71
http://statistics.gov.scot/id/statistical-geography/S02002159,Forgewood,159,203,153,166,81,42,52,50,50,41,80,54,62,61,72,71,51,64,76
http://statistics.gov.scot/id/statistical-geography/S02002094,Forres Central East and seaward,101,111,74,102,115,62,63,46,68,61,63,79,66,89,72,80,63,77,106
http://statistics.gov.scot/id/statistical-geography/S02002095,Forres South West and Mannachie,122,168,116,111,67,58,61,51,64,58,75,60,66,87,58,68,50,71,83
http://statistics.gov.scot/id/statistical-geography/S02001979,Fort William North,77,87,77,90,50,34,48,31,44,52,48,67,62,64,49,63,53,53,43
http://statistics.gov.scot/id/statistical-geography/S02001980,Fort William South,116,100,113,145,89,71,78,58,62,59,78,94,98,105,112,92,71,82,98
http://statistics.gov.scot/id/statistical-geography/S02002454,Forth,88,106,94,72,97,54,78,75,61,46,56,74,75,69,80,63,59,71,61
http://statistics.gov.scot/id/statistical-geography/S02002357,"Forth, Braehead and Auchengray",80,90,79,108,65,33,38,38,23,41,58,62,46,50,52,62,54,49,61
http://statistics.gov.scot/id/statistical-geography/S02001342,Fraserburgh Central-Academy,80,57,48,74,60,46,54,36,43,42,42,34,45,55,33,37,40,50,45
http://statistics.gov.scot/id/statistical-geography/S02001343,Fraserburgh Harbour and Broadsea,79,81,54,89,65,37,50,46,31,31,47,31,33,50,34,42,35,46,43
http://statistics.gov.scot/id/statistical-geography/S02001341,Fraserburgh Lochpots,37,60,50,48,37,19,26,21,22,23,18,20,25,23,33,25,14,33,30
http://statistics.gov.scot/id/statistical-geography/S02001340,Fraserburgh Smiddyhill,79,97,69,95,66,54,43,58,57,69,70,61,53,57,46,45,55,73,57
http://statistics.gov.scot/id/statistical-geography/S02001360,Friockheim,51,59,66,81,51,40,43,30,40,44,41,54,45,80,75,52,42,68,54
http://statistics.gov.scot/id/statistical-geography/S02001263,"Froghall, Powis and Sunnybank",231,245,239,214,169,86,135,78,101,121,147,143,101,78,85,60,62,91,139
http://statistics.gov.scot/id/statistical-geography/S02001318,Fyvie-Rothie,64,67,64,64,56,76,67,83,50,60,87,67,50,39,57,47,52,75,45
http://statistics.gov.scot/id/statistical-geography/S02002297,Galashiels North,133,136,130,148,105,50,75,48,39,56,58,49,61,76,82,88,79,113,114
http://statistics.gov.scot/id/statistical-geography/S02002299,Galashiels South,68,64,86,80,35,29,44,26,26,41,46,49,46,78,52,44,58,67,54
http://statistics.gov.scot/id/statistical-geography/S02002298,Galashiels West,109,122,111,132,83,37,41,49,43,65,43,67,55,54,69,62,73,86,68
http://statistics.gov.scot/id/statistical-geography/S02001931,Gallowgate North and Bellgrove,77,135,187,215,149,72,61,63,55,65,79,73,90,78,72,79,42,83,84
http://statistics.gov.scot/id/statistical-geography/S02001491,Galston,132,110,131,132,94,34,52,69,46,57,60,71,108,97,91,77,55,105,82
